year,match_id,match_name,match_date,team_name,player_id,minute_label,minute_stoppage,match_period,own_goal,penalty
1986,M-1986-31,England v Poland,1986-06-11,England,P-02777,14,0,1,0,0
1986,M-1986-31,England v Poland,1986-06-11,England,P-02777,34,0,1,0,0
1986,M-1986-32,Portugal v Morocco,1986-06-11,Portugal,P-00542,80,0,2,0,0
1986,M-1986-32,Portugal v Morocco,1986-06-11,Morocco,P-00451,19,0,1,0,0
1986,M-1986-32,Portugal v Morocco,1986-06-11,Morocco,P-00451,26,0,1,0,0
1986,M-1986-32,Portugal v Morocco,1986-06-11,Morocco,P-00635,62,0,2,0,0
1986,M-1986-33,Algeria v Spain,1986-06-12,Spain,P-00147,15,0,1,0,0
1986,M-1986-33,Algeria v Spain,1986-06-12,Spain,P-00147,68,0,2,0,0
1986,M-1986-33,Algeria v Spain,1986-06-12,Spain,P-06389,70,0,2,0,0
1986,M-1986-34,Northern Ireland v Brazil,1986-06-12,Brazil,P-08699,15,0,1,0,0
1986,M-1986-34,Northern Ireland v Brazil,1986-06-12,Brazil,P-08699,87,0,2,0,0
1986,M-1986-34,Northern Ireland v Brazil,1986-06-12,Brazil,P-03280,42,0,1,0,0
1986,M-1986-35,Denmark v West Germany,1986-06-13,Denmark,P-06084,43,0,1,0,1
1986,M-1986-35,Denmark v West Germany,1986-06-13,Denmark,P-08203,62,0,2,0,0
1986,M-1986-37,Mexico v Bulgaria,1986-06-15,Mexico,P-08533,34,0,1,0,0
1986,M-1986-37,Mexico v Bulgaria,1986-06-15,Mexico,P-05997,61,0,2,0,0
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Soviet Union,P-09401,27,0,1,0,0
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Soviet Union,P-09401,70,0,2,0,0
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Soviet Union,P-09401,111,0,1,0,1
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Belgium,P-00872,56,0,2,0,0
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Belgium,P-06479,77,0,2,0,0
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Belgium,P-04095,102,0,1,0,0
1986,M-1986-38,Soviet Union v Belgium,1986-06-15,Belgium,P-03746,110,0,1,0,0
1986,M-1986-39,Brazil v Poland,1986-06-16,Brazil,P-03716,30,0,1,0,1
1986,M-1986-39,Brazil v Poland,1986-06-16,Brazil,P-03280,55,0,2,0,0
1986,M-1986-39,Brazil v Poland,1986-06-16,Brazil,P-06803,79,0,2,0,0
1986,M-1986-39,Brazil v Poland,1986-06-16,Brazil,P-08699,83,0,2,0,1
1986,M-1986-40,Argentina v Uruguay,1986-06-16,Argentina,P-02566,42,0,1,0,0
1986,M-1986-41,Italy v France,1986-06-17,France,P-07530,15,0,1,0,0
1986,M-1986-41,Italy v France,1986-06-17,France,P-09124,57,0,2,0,0
1986,M-1986-42,Morocco v West Germany,1986-06-17,West Germany,P-01993,87,0,2,0,0
1986,M-1986-43,England v Paraguay,1986-06-18,England,P-02777,31,0,1,0,0
1986,M-1986-43,England v Paraguay,1986-06-18,England,P-02777,73,0,2,0,0
1986,M-1986-43,England v Paraguay,1986-06-18,England,P-09395,56,0,2,0,0
1986,M-1986-44,Denmark v Spain,1986-06-18,Denmark,P-06084,33,0,1,0,1
1986,M-1986-44,Denmark v Spain,1986-06-18,Spain,P-07608,43,0,1,0,0
1986,M-1986-44,Denmark v Spain,1986-06-18,Spain,P-07608,56,0,2,0,0
1986,M-1986-44,Denmark v Spain,1986-06-18,Spain,P-07608,80,0,2,0,0
1986,M-1986-44,Denmark v Spain,1986-06-18,Spain,P-07608,88,0,2,0,1
1986,M-1986-44,Denmark v Spain,1986-06-18,Spain,P-00057,68,0,2,0,1
1986,M-1986-45,Brazil v France,1986-06-21,Brazil,P-08699,17,0,1,0,0
1986,M-1986-45,Brazil v France,1986-06-21,France,P-07530,40,0,1,0,0
1986,M-1986-47,Argentina v England,1986-06-22,Argentina,P-06516,51,0,2,0,0
1986,M-1986-47,Argentina v England,1986-06-22,Argentina,P-06516,55,0,2,0,0
1986,M-1986-47,Argentina v England,1986-06-22,England,P-02777,81,0,2,0,0
1986,M-1986-48,Spain v Belgium,1986-06-22,Spain,P-07721,85,0,2,0,0
1986,M-1986-48,Spain v Belgium,1986-06-22,Belgium,P-06479,35,0,1,0,0
1986,M-1986-49,France v West Germany,1986-06-25,West Germany,P-07217,9,0,1,0,0
1986,M-1986-49,France v West Germany,1986-06-25,West Germany,P-07240,90,0,2,0,0
1986,M-1986-50,Argentina v Belgium,1986-06-25,Argentina,P-06516,51,0,2,0,0
1986,M-1986-50,Argentina v Belgium,1986-06-25,Argentina,P-06516,63,0,2,0,0
1986,M-1986-51,Belgium v France,1986-06-28,Belgium,P-06479,11,0,1,0,0
1986,M-1986-51,Belgium v France,1986-06-28,Belgium,P-03746,73,0,2,0,0
1986,M-1986-51,Belgium v France,1986-06-28,France,P-00076,27,0,1,0,0
1986,M-1986-51,Belgium v France,1986-06-28,France,P-03112,43,0,1,0,0
1986,M-1986-51,Belgium v France,1986-06-28,France,P-08166,104,0,1,0,0
1986,M-1986-51,Belgium v France,1986-06-28,France,P-09137,111,0,1,0,1
1986,M-1986-52,Argentina v West Germany,1986-06-29,Argentina,P-07908,23,0,1,0,0
1986,M-1986-52,Argentina v West Germany,1986-06-29,Argentina,P-04626,56,0,2,0,0
1986,M-1986-52,Argentina v West Germany,1986-06-29,Argentina,P-02255,84,0,2,0,0
1986,M-1986-52,Argentina v West Germany,1986-06-29,West Germany,P-08975,74,0,2,0,0
1986,M-1986-52,Argentina v West Germany,1986-06-29,West Germany,P-07240,81,0,2,0,0
1990,M-1990-01,Argentina v Cameroon,1990-06-08,Cameroon,P-06096,67,0,2,0,0
1990,M-1990-02,Soviet Union v Romania,1990-06-09,Romania,P-06156,41,0,1,0,0
1990,M-1990-02,Soviet Union v Romania,1990-06-09,Romania,P-06156,55,0,2,0,1
1990,M-1990-03,United Arab Emirates v Colombia,1990-06-09,Colombia,P-09990,50,0,2,0,0
1990,M-1990-03,United Arab Emirates v Colombia,1990-06-09,Colombia,P-09690,85,0,2,0,0
1990,M-1990-04,Italy v Austria,1990-06-09,Italy,P-04373,78,0,2,0,0
1990,M-1990-05,United States v Czechoslovakia,1990-06-10,United States,P-09775,60,0,2,0,0
1990,M-1990-05,United States v Czechoslovakia,1990-06-10,Czechoslovakia,P-03413,26,0,1,0,0
1990,M-1990-05,United States v Czechoslovakia,1990-06-10,Czechoslovakia,P-03413,78,0,2,0,0
1990,M-1990-05,United States v Czechoslovakia,1990-06-10,Czechoslovakia,P-01478,40,0,1,0,1
1990,M-1990-05,United States v Czechoslovakia,1990-06-10,Czechoslovakia,P-00477,50,0,2,0,0
1990,M-1990-05,United States v Czechoslovakia,1990-06-10,Czechoslovakia,P-04944,90,3,1,0,0
1990,M-1990-06,Brazil v Sweden,1990-06-10,Brazil,P-08699,40,0,1,0,0
1990,M-1990-06,Brazil v Sweden,1990-06-10,Brazil,P-08699,63,0,2,0,0
1990,M-1990-06,Brazil v Sweden,1990-06-10,Sweden,P-08571,79,0,2,0,0
1990,M-1990-07,West Germany v Yugoslavia,1990-06-10,West Germany,P-01993,28,0,1,0,0
1990,M-1990-07,West Germany v Yugoslavia,1990-06-10,West Germany,P-01993,64,0,2,0,0
1990,M-1990-07,West Germany v Yugoslavia,1990-06-10,West Germany,P-00876,39,0,1,0,0
1990,M-1990-07,West Germany v Yugoslavia,1990-06-10,West Germany,P-07240,70,0,2,0,0
1990,M-1990-07,West Germany v Yugoslavia,1990-06-10,Yugoslavia,P-00028,55,0,2,0,0
1990,M-1990-08,Costa Rica v Scotland,1990-06-11,Costa Rica,P-02592,49,0,2,0,0
1990,M-1990-09,England v Republic of Ireland,1990-06-11,England,P-02777,9,0,1,0,0
1990,M-1990-09,England v Republic of Ireland,1990-06-11,Republic of Ireland,P-02909,73,0,2,0,0
1990,M-1990-10,Belgium v South Korea,1990-06-12,Belgium,P-08937,53,0,2,0,0
1990,M-1990-10,Belgium v South Korea,1990-06-12,Belgium,P-06910,64,0,2,0,0
1990,M-1990-11,Netherlands v Egypt,1990-06-12,Netherlands,P-07027,58,0,2,0,0
1990,M-1990-11,Netherlands v Egypt,1990-06-12,Egypt,P-02311,83,0,2,0,1
1990,M-1990-13,Argentina v Soviet Union,1990-06-13,Argentina,P-04319,27,0,1,0,0
1990,M-1990-13,Argentina v Soviet Union,1990-06-13,Argentina,P-02255,79,0,2,0,0
1990,M-1990-14,Cameroon v Romania,1990-06-14,Cameroon,P-00994,76,0,2,0,0
1990,M-1990-14,Cameroon v Romania,1990-06-14,Cameroon,P-00994,86,0,2,0,0
1990,M-1990-14,Cameroon v Romania,1990-06-14,Romania,P-06996,88,0,2,0,0
1990,M-1990-15,Yugoslavia v Colombia,1990-06-14,Yugoslavia,P-00028,75,0,2,0,0
1990,M-1990-16,Italy v United States,1990-06-14,Italy,P-00342,11,0,1,0,0
1990,M-1990-17,Austria v Czechoslovakia,1990-06-15,Czechoslovakia,P-01478,31,0,1,0,1
1990,M-1990-18,West Germany v United Arab Emirates,1990-06-15,West Germany,P-07240,35,0,1,0,0
1990,M-1990-18,West Germany v United Arab Emirates,1990-06-15,West Germany,P-07240,75,0,2,0,0
1990,M-1990-18,West Germany v United Arab Emirates,1990-06-15,West Germany,P-00876,37,0,1,0,0
1990,M-1990-18,West Germany v United Arab Emirates,1990-06-15,West Germany,P-01993,47,0,2,0,0
1990,M-1990-18,West Germany v United Arab Emirates,1990-06-15,West Germany,P-04182,58,0,2,0,0
1990,M-1990-18,West Germany v United Arab Emirates,1990-06-15,United Arab Emirates,P-00430,46,0,2,0,0
1990,M-1990-19,Brazil v Costa Rica,1990-06-16,Brazil,P-06344,33,0,1,0,0
1990,M-1990-20,Sweden v Scotland,1990-06-16,Sweden,P-04680,86,0,2,0,0
1990,M-1990-20,Sweden v Scotland,1990-06-16,Scotland,P-09470,11,0,1,0,0
1990,M-1990-20,Sweden v Scotland,1990-06-16,Scotland,P-06229,81,0,2,0,1
1990,M-1990-23,Belgium v Uruguay,1990-06-17,Belgium,P-04743,15,0,1,0,0
1990,M-1990-23,Belgium v Uruguay,1990-06-17,Belgium,P-00872,24,0,1,0,0
1990,M-1990-23,Belgium v Uruguay,1990-06-17,Belgium,P-06479,47,0,2,0,0
1990,M-1990-23,Belgium v Uruguay,1990-06-17,Uruguay,P-03953,73,0,2,0,0
1990,M-1990-24,South Korea v Spain,1990-06-17,South Korea,P-01217,43,0,1,0,0
1990,M-1990-24,South Korea v Spain,1990-06-17,Spain,P-09467,23,0,1,0,0
1990,M-1990-24,South Korea v Spain,1990-06-17,Spain,P-09467,61,0,2,0,0
1990,M-1990-24,South Korea v Spain,1990-06-17,Spain,P-09467,81,0,2,0,0
1990,M-1990-25,Argentina v Romania,1990-06-18,Argentina,P-03820,62,0,2,0,0
1990,M-1990-25,Argentina v Romania,1990-06-18,Romania,P-06996,68,0,2,0,0
1990,M-1990-26,Cameroon v Soviet Union,1990-06-18,Soviet Union,P-00672,20,0,1,0,0
1990,M-1990-26,Cameroon v Soviet Union,1990-06-18,Soviet Union,P-06356,29,0,1,0,0
1990,M-1990-26,Cameroon v Soviet Union,1990-06-18,Soviet Union,P-05899,52,0,2,0,0
1990,M-1990-26,Cameroon v Soviet Union,1990-06-18,Soviet Union,P-02461,63,0,2,0,0
1990,M-1990-27,West Germany v Colombia,1990-06-19,West Germany,P-05795,88,0,2,0,0
1990,M-1990-27,West Germany v Colombia,1990-06-19,Colombia,P-01259,90,3,1,0,0
1990,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia,P-00515,5,0,1,0,0
1990,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia,P-00173,9,0,1,0,0
1990,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia,P-00173,46,0,2,0,0
1990,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia,P-07639,90,3,1,0,0
1990,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,United Arab Emirates,P-00681,22,0,1,0,0
1990,M-1990-29,Austria v United States,1990-06-19,Austria,P-06394,49,0,2,0,0
1990,M-1990-29,Austria v United States,1990-06-19,Austria,P-02693,63,0,2,0,0
1990,M-1990-29,Austria v United States,1990-06-19,United States,P-04019,83,0,2,0,0
1990,M-1990-30,Italy v Czechoslovakia,1990-06-19,Italy,P-04373,9,0,1,0,0
1990,M-1990-30,Italy v Czechoslovakia,1990-06-19,Italy,P-09078,78,0,2,0,0
1990,M-1990-31,Brazil v Scotland,1990-06-20,Brazil,P-06344,81,0,2,0,0
1990,M-1990-32,Sweden v Costa Rica,1990-06-20,Sweden,P-00626,32,0,1,0,0
1990,M-1990-32,Sweden v Costa Rica,1990-06-20,Costa Rica,P-05083,75,0,2,0,0
1990,M-1990-32,Sweden v Costa Rica,1990-06-20,Costa Rica,P-03497,87,0,2,0,0
1990,M-1990-33,Belgium v Spain,1990-06-21,Belgium,P-06386,29,0,1,0,0
1990,M-1990-33,Belgium v Spain,1990-06-21,Spain,P-09467,26,0,1,0,1
1990,M-1990-33,Belgium v Spain,1990-06-21,Spain,P-03446,38,0,1,0,0
1990,M-1990-34,South Korea v Uruguay,1990-06-21,Uruguay,P-04782,90,1,1,0,0
1990,M-1990-35,England v Egypt,1990-06-21,England,P-04703,58,0,2,0,0
1990,M-1990-36,Republic of Ireland v Netherlands,1990-06-21,Republic of Ireland,P-03909,71,0,2,0,0
1990,M-1990-36,Republic of Ireland v Netherlands,1990-06-21,Netherlands,P-01963,11,0,1,0,0
1990,M-1990-37,Cameroon v Colombia,1990-06-23,Cameroon,P-00994,106,0,1,0,0
1990,M-1990-37,Cameroon v Colombia,1990-06-23,Cameroon,P-00994,108,0,1,0,0
1990,M-1990-37,Cameroon v Colombia,1990-06-23,Colombia,P-09990,115,0,1,0,0
1990,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia,P-03413,12,0,1,0,0
1990,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia,P-03413,63,0,2,0,0
1990,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia,P-03413,82,0,2,0,0
1990,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia,P-04880,76,0,2,0,0
1990,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,Costa Rica,P-09278,55,0,2,0,0
1990,M-1990-39,Brazil v Argentina,1990-06-24,Argentina,P-00913,81,0,2,0,0
1990,M-1990-40,West Germany v Netherlands,1990-06-24,West Germany,P-00876,51,0,2,0,0
1990,M-1990-40,West Germany v Netherlands,1990-06-24,West Germany,P-07217,85,0,2,0,0
1990,M-1990-40,West Germany v Netherlands,1990-06-24,Netherlands,P-06355,89,0,2,0,1
1990,M-1990-42,Italy v Uruguay,1990-06-25,Italy,P-04373,65,0,2,0,0
1990,M-1990-42,Italy v Uruguay,1990-06-25,Italy,P-03691,83,0,2,0,0
1990,M-1990-43,Spain v Yugoslavia,1990-06-26,Spain,P-08552,84,0,2,0,0
1990,M-1990-43,Spain v Yugoslavia,1990-06-26,Yugoslavia,P-07957,78,0,2,0,0
1990,M-1990-43,Spain v Yugoslavia,1990-06-26,Yugoslavia,P-07957,93,0,1,0,0
1990,M-1990-44,England v Belgium,1990-06-26,England,P-04953,119,0,1,0,0
1990,M-1990-46,Republic of Ireland v Italy,1990-06-30,Italy,P-04373,38,0,1,0,0
1990,M-1990-47,Czechoslovakia v West Germany,1990-07-01,West Germany,P-01993,25,0,1,0,1
1990,M-1990-48,Cameroon v England,1990-07-01,Cameroon,P-04297,61,0,2,0,1
1990,M-1990-48,Cameroon v England,1990-07-01,Cameroon,P-08130,65,0,2,0,0
1990,M-1990-48,Cameroon v England,1990-07-01,England,P-04953,25,0,1,0,0
1990,M-1990-48,Cameroon v England,1990-07-01,England,P-02777,83,0,2,0,1
1990,M-1990-48,Cameroon v England,1990-07-01,England,P-02777,105,0,1,0,1
1990,M-1990-49,Argentina v Italy,1990-07-03,Argentina,P-00913,67,0,2,0,0
1990,M-1990-49,Argentina v Italy,1990-07-03,Italy,P-04373,17,0,1,0,0
1990,M-1990-50,West Germany v England,1990-07-04,West Germany,P-07217,60,0,2,0,0
1990,M-1990-50,West Germany v England,1990-07-04,England,P-02777,80,0,2,0,0
1990,M-1990-51,Italy v England,1990-07-07,Italy,P-09078,71,0,2,0,0
1990,M-1990-51,Italy v England,1990-07-07,Italy,P-04373,86,0,2,0,1
1990,M-1990-51,Italy v England,1990-07-07,England,P-04953,81,0,2,0,0
1990,M-1990-52,West Germany v Argentina,1990-07-08,West Germany,P-07217,85,0,2,0,1
1994,M-1994-01,Germany v Bolivia,1994-06-17,Germany,P-00876,61,0,2,0,0
1994,M-1994-02,Spain v South Korea,1994-06-17,Spain,P-08552,51,0,2,0,0
1994,M-1994-02,Spain v South Korea,1994-06-17,Spain,P-02351,55,0,2,0,0
1994,M-1994-02,Spain v South Korea,1994-06-17,South Korea,P-04298,85,0,2,0,0
1994,M-1994-02,Spain v South Korea,1994-06-17,South Korea,P-03315,90,0,2,0,0
1994,M-1994-03,United States v Switzerland,1994-06-18,United States,P-08398,44,0,1,0,0
1994,M-1994-03,United States v Switzerland,1994-06-18,Switzerland,P-07528,39,0,1,0,0
1994,M-1994-04,Italy v Republic of Ireland,1994-06-18,Republic of Ireland,P-08181,11,0,1,0,0
1994,M-1994-05,Colombia v Romania,1994-06-18,Colombia,P-04004,43,0,1,0,0
1994,M-1994-05,Colombia v Romania,1994-06-18,Romania,P-08747,15,0,1,0,0
1994,M-1994-05,Colombia v Romania,1994-06-18,Romania,P-08747,89,0,2,0,0
1994,M-1994-05,Colombia v Romania,1994-06-18,Romania,P-09707,34,0,1,0,0
1994,M-1994-06,Belgium v Morocco,1994-06-19,Belgium,P-08937,11,0,1,0,0
1994,M-1994-07,Norway v Mexico,1994-06-19,Norway,P-09932,84,0,2,0,0
1994,M-1994-08,Cameroon v Sweden,1994-06-19,Cameroon,P-04400,31,0,1,0,0
1994,M-1994-08,Cameroon v Sweden,1994-06-19,Cameroon,P-06096,47,0,2,0,0
1994,M-1994-08,Cameroon v Sweden,1994-06-19,Sweden,P-01787,8,0,1,0,0
1994,M-1994-08,Cameroon v Sweden,1994-06-19,Sweden,P-08681,75,0,2,0,0
1994,M-1994-09,Brazil v Russia,1994-06-20,Brazil,P-07489,26,0,1,0,0
1994,M-1994-09,Brazil v Russia,1994-06-20,Brazil,P-05168,52,0,2,0,1
1994,M-1994-10,Netherlands v Saudi Arabia,1994-06-20,Netherlands,P-01867,50,0,2,0,0
1994,M-1994-10,Netherlands v Saudi Arabia,1994-06-20,Netherlands,P-02882,86,0,2,0,0
1994,M-1994-10,Netherlands v Saudi Arabia,1994-06-20,Saudi Arabia,P-00361,18,0,1,0,0
1994,M-1994-11,Argentina v Greece,1994-06-21,Argentina,P-05392,2,0,1,0,0
1994,M-1994-11,Argentina v Greece,1994-06-21,Argentina,P-05392,44,0,1,0,0
1994,M-1994-11,Argentina v Greece,1994-06-21,Argentina,P-05392,90,0,2,0,1
1994,M-1994-11,Argentina v Greece,1994-06-21,Argentina,P-06516,60,0,2,0,0
1994,M-1994-12,Germany v Spain,1994-06-21,Germany,P-00876,48,0,2,0,0
1994,M-1994-12,Germany v Spain,1994-06-21,Spain,P-02351,14,0,1,0,0
1994,M-1994-13,Nigeria v Bulgaria,1994-06-21,Nigeria,P-05689,21,0,1,0,0
1994,M-1994-13,Nigeria v Bulgaria,1994-06-21,Nigeria,P-09026,43,0,1,0,0
1994,M-1994-13,Nigeria v Bulgaria,1994-06-21,Nigeria,P-06735,55,0,2,0,0
1994,M-1994-14,Romania v Switzerland,1994-06-22,Romania,P-09707,35,0,1,0,0
1994,M-1994-14,Romania v Switzerland,1994-06-22,Switzerland,P-03453,16,0,1,0,0
1994,M-1994-14,Romania v Switzerland,1994-06-22,Switzerland,P-02168,52,0,2,0,0
1994,M-1994-14,Romania v Switzerland,1994-06-22,Switzerland,P-04434,65,0,2,0,0
1994,M-1994-14,Romania v Switzerland,1994-06-22,Switzerland,P-04434,72,0,2,0,0
1994,M-1994-15,United States v Colombia,1994-06-22,United States,P-04862,52,0,2,0,0
1994,M-1994-15,United States v Colombia,1994-06-22,Colombia,P-04004,90,0,2,0,0
1994,M-1994-15,United States v Colombia,1994-06-22,United States,P-07844,35,0,1,1,0
1994,M-1994-16,Italy v Norway,1994-06-23,Italy,P-00737,69,0,2,0,0
1994,M-1994-18,Mexico v Republic of Ireland,1994-06-24,Mexico,P-05169,42,0,1,0,0
1994,M-1994-18,Mexico v Republic of Ireland,1994-06-24,Mexico,P-05169,65,0,2,0,0
1994,M-1994-18,Mexico v Republic of Ireland,1994-06-24,Republic of Ireland,P-01301,84,0,2,0,0
1994,M-1994-19,Brazil v Cameroon,1994-06-24,Brazil,P-07489,39,0,1,0,0
1994,M-1994-19,Brazil v Cameroon,1994-06-24,Brazil,P-03057,66,0,2,0,0
1994,M-1994-19,Brazil v Cameroon,1994-06-24,Brazil,P-05954,73,0,2,0,0
1994,M-1994-20,Sweden v Russia,1994-06-24,Sweden,P-08571,39,0,1,0,1
1994,M-1994-20,Sweden v Russia,1994-06-24,Sweden,P-08681,60,0,2,0,0
1994,M-1994-20,Sweden v Russia,1994-06-24,Sweden,P-08681,82,0,2,0,0
1994,M-1994-20,Sweden v Russia,1994-06-24,Russia,P-07023,4,0,1,0,1
1994,M-1994-21,Belgium v Netherlands,1994-06-25,Belgium,P-01953,65,0,2,0,0
1994,M-1994-22,Saudi Arabia v Morocco,1994-06-25,Saudi Arabia,P-06162,7,0,1,0,1
1994,M-1994-22,Saudi Arabia v Morocco,1994-06-25,Saudi Arabia,P-00361,45,0,1,0,0
1994,M-1994-22,Saudi Arabia v Morocco,1994-06-25,Morocco,P-00950,26,0,1,0,0
1994,M-1994-23,Argentina v Nigeria,1994-06-25,Argentina,P-00913,21,0,1,0,0
1994,M-1994-23,Argentina v Nigeria,1994-06-25,Argentina,P-00913,28,0,1,0,0
1994,M-1994-23,Argentina v Nigeria,1994-06-25,Nigeria,P-04543,8,0,1,0,0
1994,M-1994-24,Bulgaria v Greece,1994-06-26,Bulgaria,P-06855,5,0,1,0,1
1994,M-1994-24,Bulgaria v Greece,1994-06-26,Bulgaria,P-06855,55,0,2,0,1
1994,M-1994-24,Bulgaria v Greece,1994-06-26,Bulgaria,P-02865,65,0,2,0,0
1994,M-1994-24,Bulgaria v Greece,1994-06-26,Bulgaria,P-02203,90,0,2,0,0
1994,M-1994-25,Switzerland v Colombia,1994-06-26,Colombia,P-02397,44,0,1,0,0
1994,M-1994-25,Switzerland v Colombia,1994-06-26,Colombia,P-06845,90,0,2,0,0
1994,M-1994-26,United States v Romania,1994-06-26,Romania,P-07321,18,0,1,0,0
1994,M-1994-27,Bolivia v Spain,1994-06-27,Bolivia,P-05370,67,0,2,0,0
1994,M-1994-27,Bolivia v Spain,1994-06-27,Spain,P-01265,19,0,1,0,1
1994,M-1994-27,Bolivia v Spain,1994-06-27,Spain,P-03530,66,0,2,0,0
1994,M-1994-27,Bolivia v Spain,1994-06-27,Spain,P-03530,70,0,2,0,0
1994,M-1994-28,Germany v South Korea,1994-06-27,Germany,P-00876,12,0,1,0,0
1994,M-1994-28,Germany v South Korea,1994-06-27,Germany,P-00876,37,0,1,0,0
1994,M-1994-28,Germany v South Korea,1994-06-27,Germany,P-01456,20,0,1,0,0
1994,M-1994-28,Germany v South Korea,1994-06-27,South Korea,P-03321,52,0,2,0,0
1994,M-1994-28,Germany v South Korea,1994-06-27,South Korea,P-04298,63,0,2,0,0
1994,M-1994-29,Italy v Mexico,1994-06-28,Italy,P-03745,48,0,2,0,0
1994,M-1994-29,Italy v Mexico,1994-06-28,Mexico,P-05495,57,0,2,0,0
1994,M-1994-31,Russia v Cameroon,1994-06-28,Russia,P-07023,15,0,1,0,0
1994,M-1994-31,Russia v Cameroon,1994-06-28,Russia,P-07023,41,0,1,0,0
1994,M-1994-31,Russia v Cameroon,1994-06-28,Russia,P-07023,44,0,1,0,1
1994,M-1994-31,Russia v Cameroon,1994-06-28,Russia,P-07023,72,0,2,0,0
1994,M-1994-31,Russia v Cameroon,1994-06-28,Russia,P-07023,75,0,2,0,0
1994,M-1994-31,Russia v Cameroon,1994-06-28,Russia,P-06598,81,0,2,0,0
1994,M-1994-31,Russia v Cameroon,1994-06-28,Cameroon,P-00994,46,0,2,0,0
1994,M-1994-32,Brazil v Sweden,1994-06-28,Brazil,P-07489,47,0,2,0,0
1994,M-1994-32,Brazil v Sweden,1994-06-28,Sweden,P-08602,23,0,1,0,0
1994,M-1994-33,Belgium v Saudi Arabia,1994-06-29,Saudi Arabia,P-03228,5,0,1,0,0
1994,M-1994-34,Morocco v Netherlands,1994-06-29,Morocco,P-04206,47,0,2,0,0
1994,M-1994-34,Morocco v Netherlands,1994-06-29,Netherlands,P-03525,43,0,1,0,0
1994,M-1994-34,Morocco v Netherlands,1994-06-29,Netherlands,P-05292,77,0,2,0,0
1994,M-1994-35,Argentina v Bulgaria,1994-06-30,Bulgaria,P-06855,61,0,2,0,0
1994,M-1994-35,Argentina v Bulgaria,1994-06-30,Bulgaria,P-06558,90,3,1,0,0
1994,M-1994-36,Greece v Nigeria,1994-06-30,Nigeria,P-09840,45,2,1,0,0
1994,M-1994-36,Greece v Nigeria,1994-06-30,Nigeria,P-09026,90,5,1,0,0
1994,M-1994-37,Germany v Belgium,1994-07-02,Germany,P-07240,6,0,1,0,0
1994,M-1994-37,Germany v Belgium,1994-07-02,Germany,P-07240,38,0,1,0,0
1994,M-1994-37,Germany v Belgium,1994-07-02,Germany,P-00876,11,0,1,0,0
1994,M-1994-37,Germany v Belgium,1994-07-02,Belgium,P-04248,8,0,1,0,0
1994,M-1994-37,Germany v Belgium,1994-07-02,Belgium,P-01953,90,0,2,0,0
1994,M-1994-38,Spain v Switzerland,1994-07-02,Spain,P-01968,15,0,1,0,0
1994,M-1994-38,Spain v Switzerland,1994-07-02,Spain,P-00381,74,0,2,0,0
1994,M-1994-38,Spain v Switzerland,1994-07-02,Spain,P-09287,86,0,2,0,1
1994,M-1994-39,Saudi Arabia v Sweden,1994-07-03,Saudi Arabia,P-03557,85,0,2,0,0
1994,M-1994-39,Saudi Arabia v Sweden,1994-07-03,Sweden,P-08681,6,0,1,0,0
1994,M-1994-39,Saudi Arabia v Sweden,1994-07-03,Sweden,P-08602,51,0,2,0,0
1994,M-1994-39,Saudi Arabia v Sweden,1994-07-03,Sweden,P-08602,88,0,2,0,0
1994,M-1994-40,Romania v Argentina,1994-07-03,Romania,P-01078,11,0,1,0,0
1994,M-1994-40,Romania v Argentina,1994-07-03,Romania,P-01078,18,0,1,0,0
1994,M-1994-40,Romania v Argentina,1994-07-03,Romania,P-09707,58,0,2,0,0
1994,M-1994-40,Romania v Argentina,1994-07-03,Argentina,P-05392,16,0,1,0,1
1994,M-1994-40,Romania v Argentina,1994-07-03,Argentina,P-07491,75,0,2,0,0
1994,M-1994-41,Netherlands v Republic of Ireland,1994-07-04,Netherlands,P-03525,11,0,1,0,0
1994,M-1994-41,Netherlands v Republic of Ireland,1994-07-04,Netherlands,P-01867,41,0,1,0,0
1994,M-1994-42,Brazil v United States,1994-07-04,Brazil,P-05954,72,0,2,0,0
1994,M-1994-43,Nigeria v Italy,1994-07-05,Nigeria,P-06735,25,0,1,0,0
1994,M-1994-43,Nigeria v Italy,1994-07-05,Italy,P-09078,88,0,2,0,0
1994,M-1994-43,Nigeria v Italy,1994-07-05,Italy,P-09078,102,0,1,0,1
